Channel,Date,DCM Campaign Name,Market,GEP,KPI,Site,Ad Type,DCM Placement ID,Placement Name,Publisher Impressions,Publisher Clicks,Net Media Cost,Currency,Lead Form Ad Leads
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224416915,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBasicMotion_FRA_10s_RTG Landing Page»1x1»10s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224416915,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBasicMotion_FRA_10s_RTG Landing Page»1x1»10s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224416915,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBasicMotion_FRA_10s_RTG Landing Page»1x1»10s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,4902,55,40.82,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224416915,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBasicMotion_FRA_10s_RTG Landing Page»1x1»10s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,477,4,3.74,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224416915,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBasicMotion_FRA_10s_RTG Landing Page»1x1»10s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,7351,65,52.46,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224416915,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBasicMotion_FRA_10s_RTG Landing Page»1x1»10s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224416915,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBasicMotion_FRA_10s_RTG Landing Page»1x1»10s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224416915,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBasicMotion_FRA_10s_RTG Landing Page»1x1»10s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,556,9,3.58,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224416915,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBasicMotion_FRA_10s_RTG Landing Page»1x1»10s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224416915,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBasicMotion_FRA_10s_RTG Landing Page»1x1»10s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224416915,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBasicMotion_FRA_10s_RTG Landing Page»1x1»10s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,5113,51,35.48,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224416915,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBasicMotion_FRA_10s_RTG Landing Page»1x1»10s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224416915,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBasicMotion_FRA_10s_RTG Landing Page»1x1»10s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224416915,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBasicMotion_FRA_10s_RTG Landing Page»1x1»10s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,3,,0.01,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224416915,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBasicMotion_FRA_10s_RTG Landing Page»1x1»10s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,4,,0.02,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,5,,0.04,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,191,,1.78,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,225,2,2.03,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,608,5,6.23,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,1215,8,8.86,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,2265,24,17.82,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,261,2,1.97,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,5873,57,45.51,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,1806,16,11.79,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,1440,15,11.02,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,1583,17,8.7,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,1083,14,6.23,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,23,,0.07,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560875,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»14s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,2,,0,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,1,,0.01,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,6,,0.04,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,15,1,0.06,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Canvas,224560863,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»12s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,71,1,0.35,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Video Link Ad,226359947,Facebook»Developers-Azure Direct-Sponsored Post_Trial_PayGo-Video Ad-Free Account Developer - AI»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,174,5,1.17,EUR,
